symbol,baseCoin,granularity,profile,lookback_days,bars,trades,wins,losses,win_rate_pct,profit_factor,gross_profit_pct,gross_loss_pct,avg_trade_pct,avg_win_pct,avg_loss_pct,expectancy_pct,max_drawdown_pct,net_return_pct,quality_score,last_close,trend_state,last_signal,last_bar_utc
ONTUSDT,ONT,4H,Manual,365,441,6,3,3,50.0,1.1592,20.8657,-18.0,0.4776,6.9552,-6.0,0.4776,-11.64,1.584,1.4938,0.04179,SHORT,NONE,2026-03-13T00:00:00+00:00
TAIKOUSDT,TAIKO,4H,Manual,365,441,5,3,2,60.0,0.6711,7.4204,-11.0578,-0.7275,2.4735,-5.5289,-0.7275,-7.3195,-3.9734,1.3753,0.1234,LONG,NONE,2026-03-13T00:00:00+00:00
GIGGLEUSDT,GIGGLE,4H,Manual,365,441,8,3,5,37.5,1.015,30.104,-29.6604,0.0554,10.0347,-5.9321,0.0554,-11.5353,-2.1789,1.3199,28.98,SHORT,NONE,2026-03-13T00:00:00+00:00
EGLDUSDT,EGLD,4H,Manual,365,441,6,3,3,50.0,1.4129,24.9521,-17.6604,1.2153,8.3174,-5.8868,1.2153,-16.6415,5.4015,1.2735,4.204,SHORT,NONE,2026-03-13T00:00:00+00:00
WOOUSDT,WOO,4H,Manual,365,441,5,2,3,40.0,1.4744,26.5393,-18.0,1.7079,13.2697,-6.0,1.7079,-11.64,6.435,1.2667,0.01843,LONG,NONE,2026-03-13T00:00:00+00:00
ONEUSDT,ONE,4H,Manual,365,441,7,4,3,57.1429,0.8574,15.4327,-18.0,-0.3668,3.8582,-6.0,-0.3668,-13.5521,-3.4234,1.2653,0.002426,LONG,NONE,2026-03-13T00:00:00+00:00
VTHOUSDT,VTHO,4H,Manual,365,441,6,3,3,50.0,1.2057,21.7026,-18.0,0.6171,7.2342,-6.0,0.6171,-14.7936,1.7742,1.2225,0.0005935,LONG,NONE,2026-03-13T00:00:00+00:00
SAGAUSDT,SAGA,4H,Manual,365,441,5,2,3,40.0,1.0932,19.2315,-17.5919,0.3279,9.6158,-5.864,0.3279,-9.4637,-0.2482,1.1552,0.03453,LONG,NONE,2026-03-13T00:00:00+00:00
ARBUSDT,ARB,4H,Manual,365,441,5,2,3,40.0,1.3287,23.9158,-18.0,1.1832,11.9579,-6.0,1.1832,-11.64,3.8809,1.1415,0.1032,SHORT,NONE,2026-03-13T00:00:00+00:00
UNIUSDT,UNI,4H,Manual,365,441,5,2,3,40.0,1.0824,19.1164,-17.6604,0.2912,9.5582,-5.8868,0.2912,-9.6314,-0.433,1.1238,4.0,SHORT,NONE,2026-03-13T00:00:00+00:00
UAIUSDT,UAI,4H,Manual,365,441,6,3,3,50.0,0.9656,16.7241,-17.3208,-0.0994,5.5747,-5.7736,-0.0994,-13.1225,-1.9031,1.1038,0.3473,LONG,NONE,2026-03-13T00:00:00+00:00
HEIUSDT,HEI,4H,Manual,365,441,5,2,3,40.0,1.2837,22.6714,-17.6604,1.0022,11.3357,-5.8868,1.0022,-11.64,3.0404,1.1028,0.08,LONG,NONE,2026-03-13T00:00:00+00:00
1000SATSUSDT,1000SATS,4H,Manual,365,441,9,4,5,44.4444,1.0765,31.5626,-29.3208,0.2491,7.8906,-5.8642,0.2491,-19.7713,-0.5294,1.089,1.274e-05,LONG,NONE,2026-03-13T00:00:00+00:00
JSTUSDT,JST,4H,Manual,365,441,6,3,3,50.0,1.1473,19.8717,-17.3208,0.4252,6.6239,-5.7736,0.4252,-16.3403,1.4052,1.0532,0.05368,LONG,NONE,2026-03-13T00:00:00+00:00
ASTRUSDT,ASTR,4H,Manual,365,441,8,4,4,50.0,0.7746,18.328,-23.6604,-0.6666,4.582,-5.9151,-0.6666,-14.9576,-6.4646,1.0357,0.00745,SHORT,NONE,2026-03-13T00:00:00+00:00
SPKUSDT,SPK,4H,Manual,365,441,6,3,3,50.0,1.0726,17.6332,-16.4404,0.1988,5.8777,-5.4801,0.1988,-15.5596,0.0954,1.034,0.02296,LONG,NONE,2026-03-13T00:00:00+00:00
BARDUSDT,BARD,4H,Manual,365,441,5,3,2,60.0,0.6028,6.6006,-10.9496,-0.8698,2.2002,-5.4748,-0.8698,-8.8478,-4.6261,1.0219,1.1299,SHORT,NONE,2026-03-13T00:00:00+00:00
WLDUSDT,WLD,4H,Manual,365,441,5,2,3,40.0,1.214,21.4388,-17.6604,0.7557,10.7194,-5.8868,0.7557,-12.4727,1.9148,0.9733,0.3673,SHORT,NONE,2026-03-13T00:00:00+00:00
OPENUSDT,OPEN,4H,Manual,365,441,5,3,2,60.0,0.5,5.8301,-11.6604,-1.1661,1.9434,-5.8302,-1.1661,-7.8059,-6.0496,0.9608,0.1533,LONG,NONE,2026-03-13T00:00:00+00:00
TUSDT,T,4H,Manual,365,441,5,2,3,40.0,1.2348,20.8772,-16.908,0.7938,10.4386,-5.636,0.7938,-12.8941,2.0981,0.9576,0.0067,LONG,NONE,2026-03-13T00:00:00+00:00
SUSDT,S,4H,Manual,365,441,6,3,3,50.0,1.0594,18.7103,-17.6604,0.175,6.2368,-5.8868,0.175,-16.6415,-0.2158,0.9549,0.04369,LONG,NONE,2026-03-13T00:00:00+00:00
ETHWUSDT,ETHW,4H,Manual,365,441,5,3,2,60.0,0.7066,8.2387,-11.6604,-0.6843,2.7462,-5.8302,-0.6843,-11.3208,-3.8262,0.9362,0.2954,SHORT,NONE,2026-03-13T00:00:00+00:00
ATAUSDT,ATA,4H,Manual,365,441,6,3,3,50.0,1.0133,17.8946,-17.6604,0.039,5.9649,-5.8868,0.039,-16.6415,-0.9412,0.9133,0.01225,LONG,NONE,2026-03-13T00:00:00+00:00
BEAMUSDT,BEAM,4H,Manual,365,441,5,2,3,40.0,1.5326,27.5869,-18.0,1.9174,13.7934,-6.0,1.9174,-16.9416,7.4549,0.9046,0.002033,LONG,NONE,2026-03-13T00:00:00+00:00
POLYXUSDT,POLYX,4H,Manual,365,441,6,3,3,50.0,0.7326,12.2995,-16.7885,-0.7482,4.0998,-5.5962,-0.7482,-12.2266,-5.1289,0.8988,0.04049,SHORT,NONE,2026-03-13T00:00:00+00:00
XLMUSDT,XLM,4H,Manual,365,441,5,3,2,60.0,0.572,6.8641,-12.0,-1.0272,2.288,-6.0,-1.0272,-9.9567,-5.444,0.8617,0.163,LONG,NONE,2026-03-13T00:00:00+00:00
NEOUSDT,NEO,4H,Manual,365,441,6,2,4,33.3333,0.9821,21.3874,-21.7762,-0.0648,10.6937,-5.444,-0.0648,-11.4199,-2.4035,0.86,2.628,LONG,NONE,2026-03-13T00:00:00+00:00
AKTUSDT,AKT,4H,Manual,365,441,9,3,6,33.3333,1.2195,43.0749,-35.3208,0.8616,14.3583,-5.8868,0.8616,-21.3599,3.862,0.8564,0.4619,LONG,NONE,2026-03-13T00:00:00+00:00
1000000MOGUSDT,1000000MOG,4H,Manual,365,441,6,2,4,33.3333,1.381,32.2061,-23.3208,1.4809,16.1031,-5.8302,1.4809,-16.3403,5.9741,0.8451,0.1643,SHORT,NONE,2026-03-13T00:00:00+00:00
ENSUSDT,ENS,4H,Manual,365,441,5,2,3,40.0,0.9289,16.0892,-17.3208,-0.2463,8.0446,-5.7736,-0.2463,-11.0944,-2.3651,0.8373,6.179,SHORT,NONE,2026-03-13T00:00:00+00:00
ZKJUSDT,ZKJ,4H,Manual,365,441,5,2,3,40.0,0.9464,16.7134,-17.6604,-0.1894,8.3567,-5.8868,-0.1894,-11.3208,-2.1576,0.836,0.02527,SHORT,NONE,2026-03-13T00:00:00+00:00
LDOUSDT,LDO,4H,Manual,365,441,7,3,4,42.8571,0.8933,21.1365,-23.6604,-0.3606,7.0455,-5.9151,-0.3606,-16.6415,-4.5164,0.8052,0.3071,LONG,NONE,2026-03-13T00:00:00+00:00
DOGEUSDT,DOGE,4H,Manual,365,441,7,3,4,42.8571,0.8716,20.3262,-23.3208,-0.4278,6.7754,-5.8302,-0.4278,-16.3403,-4.5497,0.8001,0.09705,LONG,NONE,2026-03-13T00:00:00+00:00
AUCTIONUSDT,AUCTION,4H,Manual,365,441,5,2,3,40.0,0.9009,15.9105,-17.6604,-0.35,7.9552,-5.8868,-0.35,-11.3208,-3.1144,0.7958,4.751,SHORT,NONE,2026-03-13T00:00:00+00:00
YBUSDT,YB,4H,Manual,365,441,6,3,3,50.0,0.5352,9.27,-17.3208,-1.3418,3.09,-5.7736,-1.3418,-10.0918,-8.379,0.7955,0.1644,SHORT,NONE,2026-03-13T00:00:00+00:00
WAXPUSDT,WAXP,4H,Manual,365,441,5,2,3,40.0,0.8565,10.2181,-11.9293,-0.3423,5.109,-3.9764,-0.3423,-11.1476,-2.3723,0.7683,0.006371,LONG,NONE,2026-03-13T00:00:00+00:00
GUNUSDT,GUN,4H,Manual,365,441,5,2,3,40.0,0.8585,15.1613,-17.6604,-0.4998,7.5806,-5.8868,-0.4998,-11.3208,-3.5461,0.7583,0.01677,SHORT,NONE,2026-03-13T00:00:00+00:00
STEEMUSDT,STEEM,4H,Manual,365,441,5,2,3,40.0,0.8741,15.733,-18.0,-0.4534,7.8665,-6.0,-0.4534,-11.64,-3.3713,0.7509,0.05956,SHORT,NONE,2026-03-13T00:00:00+00:00
BANANAUSDT,BANANA,4H,Manual,365,441,8,3,5,37.5,1.0617,31.1313,-29.3208,0.2263,10.3771,-5.8642,0.2263,-21.3599,-1.0962,0.7456,4.37,SHORT,NONE,2026-03-13T00:00:00+00:00
PYRUSDT,PYR,4H,Manual,365,441,7,3,4,42.8571,1.0538,24.5764,-23.3208,0.1794,8.1921,-5.8302,0.1794,-21.3599,-0.9402,0.74,0.3162,LONG,NONE,2026-03-13T00:00:00+00:00
PNUTUSDT,PNUT,4H,Manual,365,441,6,3,3,50.0,0.5418,9.3851,-17.3208,-1.3226,3.1284,-5.7736,-1.3226,-11.0004,-8.2756,0.7388,0.04758,LONG,NONE,2026-03-13T00:00:00+00:00
AVAUSDT,AVA,4H,Manual,365,441,5,2,3,40.0,1.2064,20.8961,-17.3208,0.7151,10.448,-5.7736,0.7151,-16.3403,1.6733,0.7383,0.2046,LONG,NONE,2026-03-13T00:00:00+00:00
SSVUSDT,SSV,4H,Manual,365,441,9,4,5,44.4444,0.6907,20.251,-29.3208,-1.0077,5.0628,-5.8642,-1.0077,-18.8608,-10.1376,0.7324,2.781,SHORT,NONE,2026-03-13T00:00:00+00:00
CVXUSDT,CVX,4H,Manual,365,441,6,3,3,50.0,0.5657,9.9909,-17.6604,-1.2782,3.3303,-5.8868,-1.2782,-11.64,-8.0807,0.729,2.046,SHORT,NONE,2026-03-13T00:00:00+00:00
FILUSDT,FIL,4H,Manual,365,441,7,4,3,57.1429,0.5696,10.06,-17.6604,-1.0858,2.515,-5.8868,-1.0858,-15.8401,-7.9862,0.7192,0.8879,SHORT,NONE,2026-03-13T00:00:00+00:00
WUSDT,W,4H,Manual,365,441,6,2,4,33.3333,1.168,27.541,-23.58,0.6602,13.7705,-5.895,0.6602,-16.5702,1.417,0.7049,0.01843,SHORT,NONE,2026-03-13T00:00:00+00:00
B3USDT,B3,4H,Manual,365,441,6,2,4,33.3333,0.808,19.1164,-23.6604,-0.7573,9.5582,-5.9151,-0.7573,-11.64,-6.407,0.6942,0.0004006,LONG,NONE,2026-03-13T00:00:00+00:00
FORMUSDT,FORM,4H,Manual,365,441,5,3,2,60.0,0.5099,5.9451,-11.6604,-1.1431,1.9817,-5.8302,-1.1431,-11.3208,-5.9436,0.6756,0.2992,SHORT,NONE,2026-03-13T00:00:00+00:00
ARPAUSDT,ARPA,4H,Manual,365,441,5,3,2,60.0,0.4049,4.5841,-11.3208,-1.3473,1.528,-5.6604,-1.3473,-9.3049,-6.8706,0.6527,0.01011,LONG,NONE,2026-03-13T00:00:00+00:00
RENDERUSDT,RENDER,4H,Manual,365,441,5,2,3,40.0,0.9133,15.8197,-17.3208,-0.3002,7.9099,-5.7736,-0.3002,-14.5675,-2.8627,0.6269,1.73,LONG,NONE,2026-03-13T00:00:00+00:00
MEWUSDT,MEW,4H,Manual,365,441,5,2,3,40.0,0.9118,16.1033,-17.6604,-0.3114,8.0516,-5.8868,-0.3114,-14.9576,-2.9809,0.6096,0.0006353,LONG,NONE,2026-03-13T00:00:00+00:00
AEVOUSDT,AEVO,4H,Manual,365,441,5,2,3,40.0,0.6763,9.0589,-13.3941,-0.867,4.5294,-4.4647,-0.867,-11.1118,-4.8551,0.6086,0.02609,LONG,NONE,2026-03-13T00:00:00+00:00
GPSUSDT,GPS,4H,Manual,365,441,5,2,3,40.0,0.9404,16.2882,-17.3208,-0.2065,8.1441,-5.7736,-0.2065,-16.3403,-2.4539,0.5755,0.008626,SHORT,NONE,2026-03-13T00:00:00+00:00
CARVUSDT,CARV,4H,Manual,365,441,6,2,4,33.3333,0.9999,19.1164,-19.1182,-0.0003,9.5582,-4.7796,-0.0003,-17.8567,-1.8845,0.56,0.05762,SHORT,NONE,2026-03-13T00:00:00+00:00
XRPUSDT,XRP,4H,Manual,365,441,7,3,4,42.8571,0.6725,15.6828,-23.3208,-1.0911,5.2276,-5.8302,-1.0911,-18.243,-8.6302,0.553,1.4112,LONG,NONE,2026-03-13T00:00:00+00:00
ALICEUSDT,ALICE,4H,Manual,365,441,5,2,3,40.0,0.9053,15.9882,-17.6604,-0.3344,7.9941,-5.8868,-0.3344,-16.6415,-3.0903,0.544,0.1215,SHORT,NONE,2026-03-13T00:00:00+00:00
ZKPUSDT,ZKP,4H,Manual,365,391,8,3,5,37.5,0.7337,18.3201,-24.9705,-0.8313,6.1067,-4.9941,-0.8313,-21.1075,-8.0204,0.5214,0.08549,SHORT,NONE,2026-03-13T00:00:00+00:00
BELUSDT,BEL,4H,Manual,365,441,5,2,3,40.0,0.5743,10.1422,-17.6604,-1.5036,5.0711,-5.8868,-1.5036,-11.3208,-7.974,0.5073,0.1031,LONG,NONE,2026-03-13T00:00:00+00:00
ALTUSDT,ALT,4H,Manual,365,441,5,2,3,40.0,0.5875,8.4268,-14.3424,-1.1831,4.2134,-4.7808,-1.1831,-11.9558,-6.315,0.4914,0.00762,LONG,NONE,2026-03-13T00:00:00+00:00
VETUSDT,VET,4H,Manual,365,441,5,2,3,40.0,0.6658,11.7587,-17.6604,-1.1803,5.8793,-5.8868,-1.1803,-15.0535,-6.6832,0.4423,0.007343,SHORT,NONE,2026-03-13T00:00:00+00:00
ICNTUSDT,ICNT,4H,Manual,365,441,6,2,4,33.3333,0.5055,12.1318,-24.0,-1.978,6.0659,-6.0,-1.978,-12.1659,-12.1659,0.4155,0.3678,LONG,NONE,2026-03-13T00:00:00+00:00
1MBABYDOGEUSDT,1MBABYDOGE,4H,Manual,365,441,7,2,5,28.5714,0.6529,19.1425,-29.3208,-1.454,9.5713,-5.8642,-1.454,-16.3403,-11.6821,0.3996,0.0004353,LONG,NONE,2026-03-13T00:00:00+00:00
FLOKIUSDT,FLOKI,4H,Manual,365,441,8,3,5,37.5,0.6038,17.4979,-28.9811,-1.4354,5.8326,-5.7962,-1.4354,-22.8707,-12.4021,0.396,3.058e-05,LONG,NONE,2026-03-13T00:00:00+00:00
BOMEUSDT,BOME,4H,Manual,365,441,6,3,3,50.0,0.3432,5.9451,-17.3208,-1.8959,1.9817,-5.7736,-1.8959,-13.0245,-11.2675,0.3953,0.0004602,LONG,NONE,2026-03-13T00:00:00+00:00
HNTUSDT,HNT,4H,Manual,365,441,7,2,5,28.5714,0.6484,19.2315,-29.6604,-1.4898,9.6158,-5.9321,-1.4898,-16.6415,-11.9233,0.3896,1.173,LONG,NONE,2026-03-13T00:00:00+00:00
AGLDUSDT,AGLD,4H,Manual,365,441,7,2,5,28.5714,0.8091,23.1132,-28.5657,-0.7789,11.5566,-5.7131,-0.7789,-21.0123,-7.3125,0.3851,0.2616,SHORT,NONE,2026-03-13T00:00:00+00:00
UBUSDT,UB,4H,Manual,365,441,6,2,4,33.3333,0.8007,18.6722,-23.3208,-0.7748,9.3361,-5.8302,-0.7748,-21.3599,-6.4249,0.3749,0.03196,SHORT,NONE,2026-03-13T00:00:00+00:00
BLURUSDT,BLUR,4H,Manual,365,441,5,2,3,40.0,0.5643,8.9627,-15.8827,-1.384,4.4814,-5.2942,-1.384,-15.0605,-7.2851,0.3747,0.01934,SHORT,NONE,2026-03-13T00:00:00+00:00
MAGICUSDT,MAGIC,4H,Manual,365,441,6,3,3,50.0,0.3301,5.8301,-17.6604,-1.9717,1.9434,-5.8868,-1.9717,-13.3376,-11.6866,0.3712,0.06498,LONG,NONE,2026-03-13T00:00:00+00:00
ZBCNUSDT,ZBCN,4H,Manual,365,441,5,2,3,40.0,0.6001,10.3935,-17.3208,-1.3855,5.1967,-5.7736,-1.3855,-16.3403,-7.5131,0.3673,0.0020067,SHORT,NONE,2026-03-13T00:00:00+00:00
NEIROCTOUSDT,NEIROCTO,4H,Manual,365,441,6,2,4,33.3333,0.7057,16.2174,-22.9811,-1.1273,8.1087,-5.7453,-1.1273,-19.5723,-8.0611,0.3606,7.46e-05,LONG,NONE,2026-03-13T00:00:00+00:00
GMXUSDT,GMX,4H,Manual,365,441,6,3,3,50.0,0.3239,5.8301,-18.0,-2.0283,1.9434,-6.0,-2.0283,-13.6496,-12.0046,0.3559,6.439,SHORT,NONE,2026-03-13T00:00:00+00:00
MUBARAKUSDT,MUBARAK,4H,Manual,365,441,5,2,3,40.0,0.3858,6.8141,-17.6604,-2.1693,3.407,-5.8868,-2.1693,-10.8835,-10.8835,0.3545,0.01605,LONG,NONE,2026-03-13T00:00:00+00:00
DOGSUSDT,DOGS,4H,Manual,365,441,6,3,3,50.0,0.33,5.715,-17.3208,-1.9343,1.905,-5.7736,-1.9343,-14.7466,-11.4675,0.3357,3.115e-05,LONG,NONE,2026-03-13T00:00:00+00:00
ENJUSDT,ENJ,4H,Manual,365,441,5,2,3,40.0,0.4834,8.3726,-17.3208,-1.7896,4.1863,-5.7736,-1.7896,-14.7466,-9.2328,0.3278,0.01841,LONG,NONE,2026-03-13T00:00:00+00:00
RECALLUSDT,RECALL,4H,Manual,365,441,6,2,4,33.3333,0.3767,7.0735,-18.7762,-1.9504,3.5368,-4.6941,-1.9504,-11.6402,-11.6402,0.3236,0.04869,LONG,NONE,2026-03-13T00:00:00+00:00
WALUSDT,WAL,4H,Manual,365,441,5,1,4,20.0,0.738,17.2114,-23.3208,-1.2219,17.2114,-5.8302,-1.2219,-11.64,-7.8248,0.317,0.0817,LONG,NONE,2026-03-13T00:00:00+00:00
AXLUSDT,AXL,4H,Manual,365,441,5,2,3,40.0,0.4598,7.9634,-17.3208,-1.8715,3.9817,-5.7736,-1.8715,-14.6504,-9.5778,0.3138,0.05611,SHORT,NONE,2026-03-13T00:00:00+00:00
JOEUSDT,JOE,4H,Manual,365,441,6,2,4,33.3333,0.5691,13.2725,-23.3208,-1.6747,6.6363,-5.8302,-1.6747,-18.3849,-10.6401,0.3095,0.0418,LONG,NONE,2026-03-13T00:00:00+00:00
AAVEUSDT,AAVE,4H,Manual,365,441,5,2,3,40.0,0.5052,8.9221,-17.6604,-1.7477,4.461,-5.8868,-1.7477,-16.6415,-9.088,0.3036,115.12,SHORT,NONE,2026-03-13T00:00:00+00:00
USUALUSDT,USUAL,4H,Manual,365,441,5,2,3,40.0,0.4252,7.365,-17.3208,-1.9912,3.6825,-5.7736,-1.9912,-14.7466,-10.0918,0.2883,0.01495,SHORT,NONE,2026-03-13T00:00:00+00:00
KASUSDT,KAS,4H,Manual,365,441,6,2,4,33.3333,0.5732,12.9226,-22.5429,-1.6034,6.4613,-5.6357,-1.6034,-20.7092,-10.2964,0.2768,0.03083,SHORT,NONE,2026-03-13T00:00:00+00:00
SXTUSDT,SXT,4H,Manual,365,441,5,2,3,40.0,0.4156,7.4801,-18.0,-2.104,3.74,-6.0,-2.104,-15.2638,-10.6372,0.2723,0.01876,LONG,NONE,2026-03-13T00:00:00+00:00
YGGUSDT,YGG,4H,Manual,365,441,6,3,3,50.0,0.2766,4.9795,-18.0,-2.1701,1.6598,-6.0,-2.1701,-15.2638,-12.7414,0.2718,0.04018,LONG,NONE,2026-03-13T00:00:00+00:00
LUMIAUSDT,LUMIA,4H,Manual,365,441,5,2,3,40.0,0.4252,7.365,-17.3208,-1.9912,3.6825,-5.7736,-1.9912,-16.3403,-10.0918,0.2602,0.06558,LONG,NONE,2026-03-13T00:00:00+00:00
ONGUSDT,ONG,4H,Manual,365,441,7,2,5,28.5714,0.3947,9.4525,-23.9472,-2.0707,4.7262,-4.7894,-2.0707,-15.4271,-14.2842,0.2558,0.06121,LONG,NONE,2026-03-13T00:00:00+00:00
USTCUSDT,USTC,4H,Manual,365,441,6,2,4,33.3333,0.3418,7.9709,-23.3208,-2.5583,3.9854,-5.8302,-2.5583,-15.0007,-15.0007,0.2279,0.00507,SHORT,NONE,2026-03-13T00:00:00+00:00
SOONUSDT,SOON,4H,Manual,365,441,5,2,3,40.0,0.2468,3.6578,-14.8215,-2.2327,1.8289,-4.9405,-2.2327,-10.9639,-10.9639,0.2251,0.1524,SHORT,NONE,2026-03-13T00:00:00+00:00
SPELLUSDT,SPELL,4H,Manual,365,441,5,1,4,20.0,0.738,14.0832,-19.0827,-0.9999,14.0832,-4.7707,-0.9999,-17.7896,-6.2117,0.2074,0.0001756,SHORT,NONE,2026-03-13T00:00:00+00:00
COREUSDT,CORE,4H,Manual,365,441,7,2,5,28.5714,0.4738,13.892,-29.3208,-2.2041,6.946,-5.8642,-2.2041,-24.5851,-15.6318,0.1927,0.08151,SHORT,NONE,2026-03-13T00:00:00+00:00
ZKCUSDT,ZKC,4H,Manual,365,441,5,2,3,40.0,0.2399,4.2375,-17.6604,-2.6846,2.1187,-5.8868,-2.6846,-13.0719,-13.0719,0.1835,0.0847,LONG,NONE,2026-03-13T00:00:00+00:00
B2USDT,B2,4H,Manual,365,441,5,2,3,40.0,0.2472,3.5784,-14.4767,-2.1797,1.7892,-4.8256,-2.1797,-13.8182,-10.7068,0.1789,0.6853,SHORT,NONE,2026-03-13T00:00:00+00:00
ETCUSDT,ETC,4H,Manual,365,441,5,2,3,40.0,0.2514,4.1989,-16.7043,-2.5011,2.0995,-5.5681,-2.5011,-14.1876,-12.2191,0.1772,8.408,SHORT,NONE,2026-03-13T00:00:00+00:00
IMXUSDT,IMX,4H,Manual,365,441,7,2,5,28.5714,0.4145,11.9996,-28.9482,-2.4212,5.9998,-5.7896,-2.4212,-24.2862,-16.7302,0.1707,0.1699,LONG,NONE,2026-03-13T00:00:00+00:00
ARIAUSDT,ARIA,4H,Manual,365,441,6,2,4,33.3333,0.3311,7.8337,-23.6604,-2.6378,3.9168,-5.9151,-2.6378,-19.7831,-15.4032,0.1674,0.13325,LONG,NONE,2026-03-13T00:00:00+00:00
SOPHUSDT,SOPH,4H,Manual,365,441,5,2,3,40.0,0.2223,3.9251,-17.6604,-2.7471,1.9625,-5.8868,-2.7471,-13.3376,-13.3376,0.1667,0.00873,SHORT,NONE,2026-03-13T00:00:00+00:00
ENSOUSDT,ENSO,4H,Manual,365,441,5,1,4,20.0,0.72,17.0352,-23.6604,-1.325,17.0352,-5.9151,-1.325,-21.643,-8.2948,0.1663,1.273,SHORT,NONE,2026-03-13T00:00:00+00:00
BANUSDT,BAN,4H,Manual,365,441,6,2,4,33.3333,0.345,8.1638,-23.6604,-2.5828,4.0819,-5.9151,-2.5828,-21.643,-15.1527,0.1594,0.11358,SHORT,NONE,2026-03-13T00:00:00+00:00
OLUSDT,OL,4H,Manual,365,441,5,2,3,40.0,0.2266,3.9251,-17.3208,-2.6791,1.9625,-5.7736,-2.6791,-14.7466,-13.0245,0.1537,0.01412,LONG,NONE,2026-03-13T00:00:00+00:00
REZUSDT,REZ,4H,Manual,365,441,5,2,3,40.0,0.2223,3.9251,-17.6604,-2.7471,1.9625,-5.8868,-2.7471,-14.9576,-13.3376,0.1486,0.003361,LONG,NONE,2026-03-13T00:00:00+00:00
TAGUSDT,TAG,4H,Manual,365,441,5,2,3,40.0,0.2223,3.9251,-17.6604,-2.7471,1.9625,-5.8868,-2.7471,-14.9576,-13.3376,0.1486,0.000451,LONG,NONE,2026-03-13T00:00:00+00:00
CELOUSDT,CELO,4H,Manual,365,441,5,2,3,40.0,0.2245,4.0401,-18.0,-2.792,2.0201,-6.0,-2.792,-15.2638,-13.5521,0.1471,0.0759,SHORT,NONE,2026-03-13T00:00:00+00:00
SUIUSDT,SUI,4H,Manual,365,441,5,1,4,20.0,0.6118,14.0832,-23.0202,-1.7874,14.0832,-5.7551,-1.7874,-21.1094,-9.9991,0.1449,1.0257,LONG,NONE,2026-03-13T00:00:00+00:00
PORTALUSDT,PORTAL,4H,Manual,365,441,8,2,6,25.0,0.3621,12.7909,-35.3208,-2.8162,6.3955,-5.8868,-2.8162,-25.4196,-21.3475,0.1424,0.01253,LONG,NONE,2026-03-13T00:00:00+00:00
TURBOUSDT,TURBO,4H,Manual,365,441,5,1,4,20.0,0.5351,11.6123,-21.6996,-2.0175,11.6123,-5.4249,-2.0175,-20.0085,-10.7197,0.1337,0.001202,LONG,NONE,2026-03-13T00:00:00+00:00
ICXUSDT,ICX,4H,Manual,365,441,6,1,5,16.6667,0.5939,17.2114,-28.9811,-1.9616,17.2114,-5.7962,-1.9616,-25.8112,-13.0423,0.115,0.03737,LONG,NONE,2026-03-13T00:00:00+00:00
ACXUSDT,ACX,4H,Manual,365,441,5,1,4,20.0,0.4218,8.4473,-20.0265,-2.3158,8.4473,-5.0066,-2.3158,-18.604,-11.7282,0.1134,0.05103,LONG,NONE,2026-03-13T00:00:00+00:00
RSRUSDT,RSR,4H,Manual,365,441,7,2,5,28.5714,0.2772,8.1269,-29.3208,-3.0277,4.0634,-5.8642,-3.0277,-24.5892,-19.9798,0.1127,0.001698,LONG,NONE,2026-03-13T00:00:00+00:00
XTZUSDT,XTZ,4H,Manual,365,441,5,1,4,20.0,0.472,10.8463,-22.9811,-2.427,10.8463,-5.7453,-2.427,-21.0758,-12.5154,0.112,0.3689,SHORT,NONE,2026-03-13T00:00:00+00:00
ANKRUSDT,ANKR,4H,Manual,365,441,5,1,4,20.0,0.4765,11.1126,-23.3208,-2.4416,11.1126,-5.8302,-2.4416,-21.3599,-12.621,0.1115,0.004412,LONG,NONE,2026-03-13T00:00:00+00:00
SHELLUSDT,SHELL,4H,Manual,365,441,10,3,7,30.0,0.2136,8.5307,-39.9332,-3.1402,2.8436,-5.7047,-3.1402,-31.2306,-27.919,0.1026,0.03075,LONG,NONE,2026-03-13T00:00:00+00:00
THETAUSDT,THETA,4H,Manual,365,441,7,2,5,28.5714,0.2609,7.5619,-28.9811,-3.0599,3.781,-5.7962,-3.0599,-25.8112,-20.1481,0.1011,0.1805,SHORT,NONE,2026-03-13T00:00:00+00:00
ROSEUSDT,ROSE,4H,Manual,365,441,5,1,4,20.0,0.4169,9.5812,-22.9811,-2.68,9.5812,-5.7453,-2.68,-21.0758,-13.5139,0.0989,0.01269,LONG,NONE,2026-03-13T00:00:00+00:00
RVNUSDT,RVN,4H,Manual,365,441,8,2,6,25.0,0.2301,7.9709,-34.6415,-3.3338,3.9854,-5.7736,-3.3338,-24.3509,-24.3509,0.0945,0.005454,SHORT,NONE,2026-03-13T00:00:00+00:00
POWRUSDT,POWR,4H,Manual,365,441,6,2,4,33.3333,0.1659,3.9251,-23.6604,-3.2892,1.9625,-5.9151,-3.2892,-20.0602,-18.5373,0.0827,0.06407,LONG,NONE,2026-03-13T00:00:00+00:00
SFPUSDT,SFP,4H,Manual,365,441,7,2,5,28.5714,0.1649,4.1793,-25.3463,-3.0239,2.0897,-5.0693,-3.0239,-20.9917,-19.672,0.0786,0.28,LONG,NONE,2026-03-13T00:00:00+00:00
